freq,nrg_bal,siec,unit,geo\TIME_PERIOD	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,FC_OTH_HH_E_WH,O4630,THS_T,EU27_2020	1037.373 	971.413 	917.754 	863.209 	812.794 	1016.225 	1072.520 	1047.807 	1121.675 	1035.820 	1037.272 	1023.730 	1025.417 	897.890 
A,FC_OTH_HH_E_WH,O4630,THS_T,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,FR	90.265 	98.256 	90.599 	86.814 	85.254 	82.923 	82.970 	85.828 	86.978 	82.145 	82.325 	85.220 	44.645 	38.092 
A,FC_OTH_HH_E_WH,O4630,THS_T,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.295 	0.172 	0.158 	0.082 	0.061 	0.070 
A,FC_OTH_HH_E_WH,O4630,THS_T,HR	5.393 	4.752 	4.279 	4.079 	3.595 	3.554 	3.662 	3.498 	3.209 	3.285 	3.074 	3.061 	2.798 	2.380 
A,FC_OTH_HH_E_WH,O4630,THS_T,HU	0.000 	0.000 	0.000 	0.000 	0.000 	9.210 	7.651 	9.635 	9.777 	9.493 	6.697 	6.232 	5.581 	5.395 
A,FC_OTH_HH_E_WH,O4630,THS_T,IE	0.000 	0.000 	0.000 	0.000 	0.000 	6.317 	8.352 	8.870 	9.477 	9.022 	9.972 	8.613 	8.766 	9.861 
A,FC_OTH_HH_E_WH,O4630,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	165.311 	170.331 	178.070 	181.237 	177.368 	178.522 	176.807 	174.723 	177.073 
A,FC_OTH_HH_E_WH,O4630,THS_T,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.100 	0.100 	0.100 	0.100 	0.200 	0.300 	0.600 
A,FC_OTH_HH_E_WH,O4630,THS_T,LU	0.103 	0.026 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,LV	0.650 	0.650 	0.650 	0.650 	0.715 	0.553 	0.553 	0.567 	0.485 	0.444 	0.469 	0.491 	0.523 	0.848 
A,FC_OTH_HH_E_WH,O4630,THS_T,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	14.863 	14.863 	13.559 	13.038 	5.283 	4.869 	4.765 
A,FC_OTH_HH_E_WH,O4630,THS_T,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,PL	0.000 	0.000 	0.000 	0.000 	0.000 	21.000 	22.000 	23.000 	24.000 	25.000 	24.000 	22.000 	18.520 	17.224 
A,FC_OTH_HH_E_WH,O4630,THS_T,PT	266.721 	239.784 	223.940 	217.602 	197.004 	182.215 	180.102 	183.271 	175.349 	172.739 	194.940 	168.844 	152.999 	146.286 
A,FC_OTH_HH_E_WH,O4630,THS_T,RO	0.000 	0.000 	0.000 	0.000 	0.000 	43.345 	43.876 	49.245 	50.181 	51.773 	45.289 	46.476 	48.038 	44.027 
A,FC_OTH_HH_E_WH,O4630,THS_T,RS	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 	0.337 	0.267 	0.335 	0.185 	0.217 	0.250 	0.247 
A,FC_OTH_HH_E_WH,O4630,THS_T,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,THS_T,SI	3.152 	3.824 	3.281 	2.561 	1.969 	3.281 	3.029 	3.298 	3.157 	3.261 	2.240 	3.125 	3.464 	3.646 
A,FC_OTH_HH_E_WH,O4630,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.430 	2.700 	1.900 	2.300 	2.700 	2.800 	3.700 
A,FC_OTH_HH_E_WH,O4630,THS_T,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	33.591 	33.628 e
A,FC_OTH_HH_E_WH,O4630,THS_T,UA	: 	: 	: 	: 	: 	: 	2.415 	5.461 	7.685 	2.775 	3.335 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4630,THS_T,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4630,THS_T,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,AL	554.958 	543.698 	567.637 	557.655 	650.242 	640.827 	722.344 	807.315 	824.300 	791.513 	816.966 	882.256 	825.125 	796.824 
A,FC_OTH_HH_E_WH,O4630,TJ,AT	169.669 	164.391 	158.396 	143.483 	147.730 	145.220 	116.407 	115.903 	105.392 	107.497 	109.694 	159.475 	128.017 	124.547 
A,FC_OTH_HH_E_WH,O4630,TJ,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	745.200 	694.600 	644.000 	644.000 	591.250 	629.090 	666.930 	676.390 
A,FC_OTH_HH_E_WH,O4630,TJ,BG	10.488 	13.248 	12.144 	12.144 	11.592 	36.708 	29.578 	26.312 	23.920 	21.252 	21.804 	22.448 	18.630 	13.938 
A,FC_OTH_HH_E_WH,O4630,TJ,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	89.870 	91.242 	88.829 	110.777 	116.500 	103.303 
A,FC_OTH_HH_E_WH,O4630,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,DE	4863.896 	5653.596 	4873.935 	3955.180 	4102.048 	3183.977 	4012.619 	3341.882 	5435.193 	5110.950 	5650.253 	5181.474 	5668.329 	3641.993 
A,FC_OTH_HH_E_WH,O4630,TJ,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	267.168 	289.846 	297.252 	331.706 	298.608 	278.450 
A,FC_OTH_HH_E_WH,O4630,TJ,EA20	48446.576 	45326.338 	42842.967 	40302.000 	37939.487 	43886.696 	46233.235 	44720.966 	47594.658 	43452.288 	43934.319 	43440.916 	43700.005 	38172.605 
A,FC_OTH_HH_E_WH,O4630,TJ,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,EL	0.000 	0.000 	0.000 	16.284 	0.000 	59.800 	4.600 	0.000 	29.532 	0.000 	0.000 	0.000 	304.842 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,ES	26559.300 	23528.762 	22960.536 	21845.130 	20414.042 	20056.270 	20687.633 	19214.454 	19993.134 	16773.187 	15678.826 	16690.753 	18816.065 	16018.836 
A,FC_OTH_HH_E_WH,O4630,TJ,EU27_2020	48457.064 	45339.586 	42855.111 	40314.144 	37951.079 	47408.859 	49740.129 	48620.442 	51902.544 	47889.736 	47892.571 	47331.902 	47439.160 	41625.262 
A,FC_OTH_HH_E_WH,O4630,TJ,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,FR	4152.186 	4519.788 	4167.561 	3993.456 	3921.686 	3814.444 	3816.628 	3948.068 	4000.988 	3778.662 	3786.929 	3920.114 	2053.673 	1752.249 
A,FC_OTH_HH_E_WH,O4630,TJ,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	13.570 	7.912 	7.268 	3.786 	2.820 	3.219 
A,FC_OTH_HH_E_WH,O4630,TJ,HR	252.889 	222.825 	200.624 	191.253 	168.586 	166.630 	171.697 	164.032 	150.450 	154.023 	144.160 	143.526 	131.198 	111.598 
A,FC_OTH_HH_E_WH,O4630,TJ,HU	0.000 	0.000 	0.000 	0.000 	0.000 	432.870 	353.170 	444.559 	451.111 	438.007 	309.000 	287.544 	257.507 	248.569 
A,FC_OTH_HH_E_WH,O4630,TJ,IE	0.000 	0.000 	0.000 	0.000 	0.000 	297.884 	393.846 	418.273 	446.897 	425.441 	470.239 	406.154 	413.369 	465.005 
A,FC_OTH_HH_E_WH,O4630,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	7604.306 	7835.226 	8191.220 	8336.902 	8158.928 	8212.012 	8133.106 	8037.242 	8145.375 
A,FC_OTH_HH_E_WH,O4630,TJ,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	4.577 	4.581 	4.576 	4.576 	9.158 	13.752 	27.438 
A,FC_OTH_HH_E_WH,O4630,TJ,LU	4.738 	1.196 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,LV	29.601 	29.601 	29.601 	29.601 	32.561 	25.184 	25.184 	25.821 	22.087 	20.220 	21.358 	22.360 	23.817 	38.618 
A,FC_OTH_HH_E_WH,O4630,TJ,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	684.649 	684.649 	624.582 	600.582 	243.356 	224.198 	219.495 
A,FC_OTH_HH_E_WH,O4630,TJ,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,PL	0.000 	0.000 	0.000 	0.000 	0.000 	966.000 	1012.000 	1058.000 	1104.000 	1150.000 	1104.000 	1012.000 	851.920 	792.286 
A,FC_OTH_HH_E_WH,O4630,TJ,PT	12269.146 	11030.084 	10301.224 	10009.679 	9062.161 	8381.892 	8284.710 	8430.482 	8066.052 	7945.994 	8967.240 	7766.824 	7037.954 	6729.156 
A,FC_OTH_HH_E_WH,O4630,TJ,RO	0.000 	0.000 	0.000 	0.000 	0.000 	2086.585 	2112.147 	2370.605 	2415.647 	2492.299 	2180.153 	2237.288 	2312.490 	2119.414 
A,FC_OTH_HH_E_WH,O4630,TJ,RS	0.000 	0.000 	0.000 	47.312 	0.000 	0.000 	0.000 	15.944 	12.632 	15.849 	8.753 	10.266 	11.828 	11.686 
A,FC_OTH_HH_E_WH,O4630,TJ,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	46.040 	46.044 	46.044 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4630,TJ,SI	145.150 	176.095 	151.090 	117.934 	90.672 	151.090 	139.485 	151.873 	145.380 	150.169 	103.152 	143.906 	159.517 	167.898 
A,FC_OTH_HH_E_WH,O4630,TJ,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	19.780 	124.200 	87.400 	105.800 	124.200 	128.800 	170.200 
A,FC_OTH_HH_E_WH,O4630,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1547.040 	1548.731 
A,FC_OTH_HH_E_WH,O4630,TJ,UA	: 	: 	: 	: 	: 	: 	111.090 	251.206 	353.510 	127.650 	153.410 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4630,TJ,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4630,TJ,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.396 	0.628 	0.640 	0.573 	0.235 	0.161 
A,FC_OTH_HH_E_WH,O4669,THS_T,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.081 	1.668 	0.354 	0.107 	0.019 	0.031 
A,FC_OTH_HH_E_WH,O4669,THS_T,EA20	0.000 	0.000 	0.000 	0.000 	0.000 	166.388 	176.109 	178.354 	185.153 	184.978 	220.974 	192.219 	167.065 	171.540 
A,FC_OTH_HH_E_WH,O4669,THS_T,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,EU27_2020	0.000 	0.000 	0.000 	0.000 	0.000 	166.388 	176.109 	178.354 	186.234 	186.646 	221.328 	192.326 	167.084 	171.571 
A,FC_OTH_HH_E_WH,O4669,THS_T,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,IE	0.000 	0.000 	0.000 	0.000 	0.000 	166.388 	176.109 	178.354 	184.757 	184.350 	220.334 	191.646 	166.830 	171.379 
A,FC_OTH_HH_E_WH,O4669,THS_T,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4669,THS_T,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,PT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,FC_OTH_HH_E_WH,O4669,THS_T,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,THS_T,UA	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4669,THS_T,UK	350.785 	356.386 	341.000 	393.874 	385.991 	376.192 	373.535 	345.628 	351.850 	349.064 	: 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4669,THS_T,XK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,AT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,BA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,BE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	17.345 	27.506 	28.032 	25.097 	10.293 	7.052 
A,FC_OTH_HH_E_WH,O4669,TJ,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	40.721 	72.558 	15.399 	4.655 	0.816 	1.331 
A,FC_OTH_HH_E_WH,O4669,TJ,EA20	0.000 	0.000 	0.000 	0.000 	0.000 	7353.661 	7783.289 	7882.509 	8182.839 	8175.013 	9765.883 	8495.057 	7383.488 	7581.294 
A,FC_OTH_HH_E_WH,O4669,TJ,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,EL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,EU27_2020	0.000 	0.000 	0.000 	0.000 	0.000 	7353.661 	7783.289 	7882.509 	8223.560 	8247.571 	9781.282 	8499.712 	7384.305 	7582.625 
A,FC_OTH_HH_E_WH,O4669,TJ,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,GE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,IE	0.000 	0.000 	0.000 	0.000 	0.000 	7353.661 	7783.289 	7882.509 	8165.495 	8147.507 	9737.851 	8469.960 	7373.195 	7574.242 
A,FC_OTH_HH_E_WH,O4669,TJ,IT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,MD	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,FC_OTH_HH_E_WH,O4669,TJ,ME	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,FC_OTH_HH_E_WH,O4669,TJ,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
